Ward,x,y,fill_ratio_0,distance_from_0_0_0,fill_per_m_0_0_0_0,distance_from_0_1_0,fill_per_m_0_0_1_0,fill_per_m_0_0_1_1,fill_ratio_1,distance_from_78_0_0,fill_per_m_1_78_0_0,distance_from_91_1_0,fill_per_m_1_91_1_0,fill_per_m_1_91_1_1,fill_ratio_2,distance_from_37_0_0,fill_per_m_2_37_0_0,distance_from_222_1_0,fill_per_m_2_222_1_0,fill_per_m_2_222_1_1,fill_ratio_3,distance_from_289_0_0,fill_per_m_3_289_0_0,distance_from_25_1_0,fill_per_m_3_25_1_0,fill_per_m_3_25_1_1,fill_ratio_4,distance_from_277_1_0,fill_per_m_4_277_1_0,fill_per_m_4_277_1_1
1,76.717988,30.674171,0.11483682473920354,1.0,11.483682473920354,1.0,11.483682473920354,,0.18828251370081225,0.3082210697517415,61.08684064086388,0.11321232393285667,166.30920306209578,,0.21387518174864073,0.23085125970479026,92.64631348433691,0.20630926443060116,103.6672697849614,,0.2818245289545655,0.13063491576395495,215.7344591271418,0.18488200816276432,152.43480517934228,,0.313324812482993,0.2669392702611471,117.37681465018872,
1,76.702343,30.687719,0.15285913918433203,1.0,15.285913918433202,1.0,15.285913918433202,,0.15285913918433203,0.1484742251613417,102.95331665696547,0.2497875335298648,61.19566378041683,,0.15285913918433203,0.17338591878469178,88.1612187747209,0.1805101851114121,84.68172534972824,,0.1756466696030206,0.20666347966961462,84.99163465350557,0.22417868430138368,78.35119121623666,,0.0,0.18954664966934906,114.72676534558687,0.0
1,76.71782,30.664171,0.18704374855752337,1.0,18.704374855752338,1.0,18.704374855752338,,0.18704374855752337,0.41014705112774086,45.60407006297562,0.24387723062431313,76.69586376665876,,0.18704374855752337,0.34448427442566326,54.296745147327705,0.1894002825893558,98.75579170230613,,0.1896879846528187,0.25790857711026216,73.54853676375504,0.17417839761368986,108.90442629603673,,0.2682737492091892,0.241097127008216,111.2720638931741,
1,76.695912,30.71134,0.3488682665429953,1.0,34.88682665429953,1.0,34.88682665429953,,0.36049387607328864,0.27022954288244844,133.4028367986789,0.3778723613639719,95.40096417002988,,0.4238797166991508,0.304322688579442,139.28626836132167,0.4446193967426069,95.33540817260781,,0.46976984567283936,0.3547889091177484,132.40826688777094,0.48495546917285837,96.86865610033851,,0.49493620592256526,0.4529904541652315,109.25974297507686,
1,76.698487,30.722642,0.41184091414726853,1.0,41.18409141472685,1.0,41.18409141472685,,0.42254118243956806,0.30717979886013097,137.55500329367845,0.40752038347304564,103.68590126425318,,0.47330664427762564,0.33895622857011803,139.63650890094655,0.4698404871392039,100.7377306199231,,0.5190564493964996,0.38609910209511145,134.43606747073852,0.5073449307936654,102.30839373609457,,0.5190564493964996,0.4776441177482426,108.67012281936752,
1,76.715344,30.712724,0.5435528611139886,1.0,54.35528611139886,1.0,54.35528611139886,,0.5516792618836389,0.2684944117604752,205.47141307946248,0.46112685375641893,119.63720121471228,,0.5704086130978145,0.28420189583003697,200.70542155670194,0.5320334862847197,107.21291569090414,,0.5795634076335661,0.3523827332748378,164.46986554858825,0.5863408178823665,98.84411761178801,,0.5866107328447053,0.5467340803498223,107.293610171396,
1,76.743765,30.680904,0.507610378684455,0.7941458568834994,63.91903631865463,0.7941458568834994,63.91903631865463,,0.5471420492371605,0.43156749905799335,126.78017933033377,0.2753656698523618,198.6965366926503,,0.5787252805417481,0.30796766348097143,187.917547576389,0.49278936731408207,117.43867033821253,,0.5787252805417481,0.24399684855958617,237.18555545213047,0.4848850751892577,119.35308182374209,,0.600413234176645,0.5604083170623094,107.13853022811003,
1,76.708514,30.719551,0.4391349085702184,1.0,43.91349085702184,1.0,43.91349085702184,,0.4645582969447236,0.2934620548213213,158.30267978855963,0.4741578794686528,97.97544595595743,,0.49740290083597205,0.3081894661566381,161.39516610965725,0.5406639815957957,91.99852732335961,,0.5032987763840405,0.353646771505866,142.31680222639673,0.591606117643884,85.07328801609859,,0.5464259171301937,0.5359482415484358,101.95497900160775,
1,76.733171,30.68394,0.3236792364042437,1.0,32.367923640424365,1.0,32.367923640424365,,0.3815517652758272,0.42476882981979386,89.8257448498984,0.10873577503454801,350.89809692771206,,0.4035482816395571,0.2814757793008783,143.36874122593392,0.38479516977212225,104.873530995345,,0.4424170614189512,0.12747052985967483,347.07399577453975,0.3591786386696469,123.17465845341168,,0.45620224431637857,0.4580276569499448,99.60146235584946,
1,76.717915,30.684941,0.16426579793099294,1.0,16.426579793099293,1.0,16.426579793099293,,0.23902658708623162,0.2761662167813557,86.55171145552245,0.11572064023115235,206.5548432922383,,0.23902658708623162,0.13006881344333346,183.7693300634032,0.30514389993536856,78.33241534137139,,0.2846865555183053,0.0843706041135992,337.42386760084645,0.34212827434132986,83.21047305031654,,0.2926923163639522,0.3005512679162073,97.38515441749988,
1,76.702706,30.711971,0.3769444294249076,1.0,37.69444294249076,1.0,37.69444294249076,,0.386673603989785,0.20603248555207615,187.67603708399207,0.3562208813870007,108.5488314116264,,0.4102453717290987,0.280111509967158,146.45787735648506,0.4189706968100002,97.91743786681616,,0.4102453717290987,0.32166679396114967,127.53737079203997,0.46703072888821,87.84119466950457,,0.4102453717290987,0.4232796150614832,96.92065413296805,
1,76.696593,30.678177,0.13927207266338726,1.0,13.927207266338726,1.0,13.927207266338726,,0.15404898825087127,0.27024003579761563,57.00450260680082,0.2732316936746892,56.38035111486102,,0.15404898825087127,0.2686419279572986,57.343613270731815,0.1535589861603861,100.3190969820375,,0.15404898825087127,0.34984498353948923,44.033499263676816,0.20184741266340653,76.3195258329904,,0.15404898825087127,0.16863233931025665,91.35198437083035,
1,76.711957,30.701618,0.28863055324025577,1.0,28.863055324025577,1.0,28.863055324025577,,0.33615608863932267,0.11840505009555799,283.9035061156853,0.3059303874442578,109.87992773374698,,0.33615608863932267,0.13420831644176753,250.47336674190342,0.3845123646261655,87.42399973695092,,0.3494678005290509,0.2787832281230092,125.35467175767586,0.4319655991197081,80.90176653910001,,0.35741144362286603,0.39436497364915735,90.62961152854142,
1,76.727591,30.703045,0.3366042781939206,1.0,33.660427819392055,1.0,33.660427819392055,,0.3524052219893478,0.20938935193060043,168.3014053676179,0.3193995577479163,110.33365996939827,,0.3675335379576212,0.2027300561319952,181.29208118914758,0.48125531552985207,76.36976176626214,,0.4114888114278206,0.25950841979928563,158.56472469990868,0.5377700289164824,76.5176170670765,,0.4202189747793007,0.4928304133356013,85.26644529406211,
1,76.69422,30.726219,0.4316595462296794,1.0,43.16595462296794,1.0,43.16595462296794,,0.45670987618967196,0.3276207296084232,139.40200814995373,0.4281415570829162,106.67263400016623,,0.45670987618967196,0.31917837497328366,143.08922909576822,0.5360585846541502,85.19775436192822,,0.4601982843269999,0.3917230052757686,117.48053551335987,0.6049866699663655,76.06750812420128,,0.4601982843269999,0.5437135111421082,84.63984706952036,
1,76.732203,30.688969,0.2322126951468173,1.0,23.22126951468173,1.0,23.22126951468173,,0.27753479144500814,0.2719425231891051,102.05641552131009,0.1604560970814791,172.96618607398688,,0.32061321565626777,0.1429682054581524,224.25490662685354,0.40460743838578805,79.24056387479638,,0.34727870917254505,0.13167301127732203,263.7432726750107,0.38217789930834806,90.86833901202495,,0.34727870917254505,0.42189873643951176,82.31328496105485,
1,76.707906,30.702046,0.10178247262040374,1.0,10.178247262040374,1.0,10.178247262040374,,0.1826237245280385,0.16762426788720247,108.9482607917664,0.27377192860422084,66.70651934956012,,0.20091804536691188,0.16666434801964358,120.5525043323789,0.35434259400954354,56.70163529973497,,0.24228744856012824,0.2527510746928952,95.86010617542149,0.3999387877185904,60.58113291342208,,0.29331426928782667,0.36380962980481624,80.62300864471061,
1,76.697373,30.717857,0.2850951686938471,1.0,28.50951686938471,1.0,28.50951686938471,,0.30605244155885025,0.28356228058372374,107.93129499763849,0.3768944722388717,81.2037490867941,,0.31006641997633727,0.3215618157576054,96.42513656225483,0.44773764235299873,69.25180968632503,,0.31730590534119457,0.3584115179019217,88.5311686406307,0.5011804136952452,63.311713041950604,,0.3654140448751917,0.4560616995510758,80.12381772792736,
1,76.738767,30.665791,0.3013778741641421,0.8461958485566307,35.615617197627124,0.8461958485566307,35.615617197627124,,0.34831778785080514,0.5098566668004979,68.31680559099144,0.32315413337615934,107.78688925057156,,0.3625410054962119,0.3939615369173325,92.02446724444731,0.5397679367246155,67.16608765169703,,0.42543669995806943,0.346384550527964,122.82207717105543,0.5196129602119886,81.87569066493306,,0.47925062569837446,0.6048098928012205,79.23987874581394,
1,76.710537,30.716773,0.32235384497472297,1.0,32.235384497472296,1.0,32.235384497472296,,0.32235384497472297,0.2590325095765958,124.44532367834049,0.44062510593579446,73.15830183804702,,0.32235384497472297,0.273839791179362,117.71621778793454,0.5120987152106851,62.94759885154208,,0.36995611360763864,0.3381131563781823,109.41784033799613,0.558663005525611,66.2216953599013,,0.41197148845968906,0.521326146649039,79.02375338504393,
1,76.737219,30.685932,0.25464065476376385,1.0,25.464065476376383,1.0,25.464065476376383,,0.2980982023767521,0.3785037967563514,78.75699132514711,0.2193493953313959,135.90108234690206,,0.35949367002086224,0.24319865004218616,147.81894141209384,0.4776600731227149,75.26140245942334,,0.35949367002086224,0.18694103309271584,192.30324347387483,0.451945251710884,79.54363247759834,,0.4193089560344624,0.5358207556013875,78.25545234130466,
1,76.737485,30.676334,0.18656702405130576,0.9127826143754258,20.439370898728697,0.9127826143754258,20.439370898728697,,0.23147236216975708,0.439156845729642,52.70835794103922,0.18026668159635717,128.40551571701795,,0.29861686304895413,0.2926685888643171,102.03242657769286,0.4678871688641305,63.822409102154566,,0.3336080368544968,0.2366729184745589,140.9574187890694,0.48082001325010026,69.38314289363188,,0.39144541446800624,0.5415651914266252,72.28038667641029,
1,76.708931,30.698582,0.20162732004774453,1.0,20.162732004774455,1.0,20.162732004774455,,0.22513666180771025,0.08115644366473404,277.4107041183001,0.2569407301227331,87.62202150673777,,0.24222132980625816,0.17166228079558987,141.10340878826364,0.33435313750240686,72.4447605354128,,0.24522355988496977,0.23019761380087433,106.52741174680168,0.381100104833016,64.34623259744777,,0.24748589583112654,0.3440591058528202,71.93121519562246,
1,76.710479,30.655046,0.1543627152742023,1.0,15.436271527420232,1.0,15.436271527420232,,0.1661471844831013,0.43969925746419364,37.78655107158813,0.2817597166557927,58.96768581935806,,0.1769468226594129,0.3773262497281511,46.894914622795575,0.22322055488240594,79.26995018564918,,0.1779032548887904,0.2883027309162084,61.70710014553965,0.21555286295709447,82.53346879656237,,0.18259634674675618,0.27232733712368346,67.05031844225981,
1,76.683915,30.710755,0.1397723766262895,1.0,13.97723766262895,1.0,13.97723766262895,,0.1397723766262895,0.2607468226296255,53.60463273020488,0.35916094927454734,38.91636240203989,,0.1621171146329369,0.2919131706219773,55.5360740618572,0.34423012034641776,47.09556341838695,,0.1732371405260634,0.3428523225733888,50.52820970433454,0.38094702508154316,45.475388733901084,,0.2305008818068996,0.35188392756720277,65.5048053488827,
1,76.704309,30.698164,0.08023374566164221,1.0,8.023374566164222,1.0,8.023374566164222,,0.1354672600004514,0.21317747656361694,63.54670398775686,0.3170668609202993,42.72513993018767,,0.1354672600004514,0.15242329137364097,88.87569529539643,0.3959233968969344,34.21552276581316,,0.19048873874610706,0.29649322268138095,64.2472488994499,0.35235929660214993,54.06093739629312,,0.2607658318750003,0.4051890228543029,64.35658844804539,
1,76.738465,30.69128,0.2799790936602842,0.9853677212116684,28.41366604905677,0.9853677212116684,28.41366604905677,,0.2799790936602842,0.3863780674560191,72.4624706323823,0.2278601576214843,122.87321161489696,,0.2799790936602842,0.2516154334590819,111.27262338850721,0.5206551376386658,53.774384121143434,,0.3052249657399189,0.23109102453964817,132.0799742646654,0.45953946139767676,66.41975094186373,,0.34104729058197,0.537351062637732,63.468245304633385,
1,76.739442,30.680772,0.17088758739006582,0.8345760536382291,20.47597539434578,0.8345760536382291,20.47597539434578,,0.2226365480715309,0.4422451719682832,50.34233546985966,0.2882210381429283,77.24507187470674,,0.2226365480715309,0.3203685094956217,69.49389264945017,0.4730753316501018,47.06154245983775,,0.27623303491076096,0.2277598101720105,121.28260675232481,0.4948194185251176,55.825019101739045,,0.3249137542928003,0.5397600128353445,60.19596608982523,
1,76.734448,30.696438,0.24240973241508024,1.0,24.240973241508023,1.0,24.240973241508023,,0.24240973241508024,0.2978410114045618,81.38897033417992,0.2653999099639856,91.33753377986258,,0.2884512805204279,0.16533801020408165,174.4615652289415,0.4998311824729892,57.70974093558394,,0.28914652391736295,0.2540047268907563,113.83509569163279,0.49809611344537813,58.05034733503721,,0.28914652391736295,0.5125956632653061,56.40830475924418,
1,76.704947,30.690631,0.08692028808742369,1.0,8.69202880874237,1.0,8.69202880874237,,0.08692028808742369,0.09958296474156453,87.2842943700233,0.20671328474942782,42.04871892621033,,0.1372179570134949,0.15444346153306093,88.84672465342364,0.2880351601443476,47.6393079736268,,0.1439975686445167,0.1855034612522291,77.62527322804138,0.37408203097575016,38.49358074455368,,0.1439975686445167,0.2975904629512616,48.38783044875338,
1,76.700787,30.725808,0.17337359529475482,1.0,17.33735952947548,1.0,17.33735952947548,,0.17337359529475482,0.27594597951648053,62.82881729190053,0.37684481532085956,46.006628788865825,,0.17337359529475482,0.3046951749681004,56.900669763774864,0.48517937194412764,35.73391725209624,,0.18721814777711135,0.3402929120699195,55.01676383393019,0.5420510620038619,34.53883977000261,,0.22762761033403606,0.4928635147190009,46.184715146507585,
1,76.726063,30.663494,0.05182353682242691,1.0,5.182353682242691,1.0,5.182353682242691,,0.08815183028469382,0.5273598676938395,16.71568803105637,0.257971699307249,34.17112439907735,,0.10822919525469293,0.4422637179043649,24.47164234215939,0.48616607460784894,22.261774506169054,,0.11104595543368939,0.3334148996312641,33.30563677763028,0.46442162463189696,23.91059105434744,,0.1882876154633078,0.552791676862454,34.06122475142795,
1,76.736689,30.682809,0.15167487973275118,0.936280631643216,16.199724164597395,0.936280631643216,16.199724164597395,,0.1744674550540833,0.39210353472280046,44.495251790429265,0.23505305321973377,74.22471338459346,,0.1744674550540833,0.2585870359577795,67.46952893747128,0.48780284738989266,35.76597717451091,,0.1744674550540833,0.2036004033339809,85.69111465260279,0.4645741403713263,37.554276033236455,,0.1744674550540833,0.5527433186245941,31.563919304934394,
1,76.729384,30.700394,0.0664962673667775,1.0,6.6496267366777495,1.0,6.6496267366777495,,0.0828672416859426,0.21071031712112145,39.32756725827928,0.3212838704162749,25.79253094111907,,0.08984945220165849,0.20402598512693393,44.038239612350864,0.4550303444738866,19.745815480843124,,0.08984945220165849,0.2309770065817591,38.89973877977955,0.5407470723993504,16.61580002698623,,0.0926151321045642,0.4666552696811693,19.846584432195783,
1,76.728325,30.672599,0.5956387406078443,1.0,59.56387406078443,1.0,59.56387406078443,,0.0,0.4384372103168112,140.0256793382159,0.14829052838213644,414.00127770506526,0.0,0.0,0.34678372139520514,0.0,0.4866132286384208,0.0,,0.0,0.322100441681662,0.0,0.37064907210498577,0.0,,0.0,0.558381954668557,0.0,
1,76.716714,30.6946,0.0,1.0,0.0,1.0,98.23786169086064,,0.0,0.0,,0.2685395838116508,0.0,,0.0,0.13382452185649782,0.0,0.3491265053954207,0.0,,0.0,0.2475214460144852,0.0,0.33814781574168773,0.0,,0.0,0.35859545128815234,0.0,
1,76.709301,30.675397,0.8170720709492799,1.0,81.707207094928,1.0,81.707207094928,,0.0,0.2943421415407833,281.3926922979372,0.16133385573113926,513.3809471641804,0.0,0.0,0.22117017108528145,0.0,0.14721460392088576,0.0,,0.0,0.18129380523268468,0.0,0.12002089591223716,0.0,,0.0,0.18826636483682324,0.0,
1,76.726498,30.678517,0.0,1.0,86.55071258939803,1.0,86.55071258939803,0.0,0.0,0.31621116791191506,0.0,0.0,,,0.0,0.23359876785948355,0.0,0.2807707432166732,0.0,,0.0,0.07183117053349063,0.0,0.25827434788307774,0.0,,0.0,0.34545812033031853,0.0,
1,76.705985,30.680949,0.8165994394715771,1.0,81.65994394715771,1.0,81.65994394715771,,0.0,0.26322071244950423,316.31030594006165,0.19701827735246757,422.59746254765884,0.0,0.0,0.19200401141275175,0.0,0.1443614226390576,0.0,,0.0,0.17280149156755842,0.0,0.19771038729907625,0.0,,0.0,0.13547699087544846,0.0,
1,76.720277,30.692391,0.5707783046689119,1.0,57.077830466891186,1.0,57.077830466891186,,0.0,0.14664623454248815,0.0,0.21738865254715398,274.02461411332433,,0.0,0.0,,0.3056965982038028,0.0,,0.0,0.10585822545476724,0.0,0.3427946266562981,0.0,,0.0,0.3160727627586417,0.0,
1,76.724219,30.700283,0.8995745732745685,1.0,89.95745732745685,1.0,89.95745732745685,,0.0,0.2163683710164097,0.0,0.3251767040052908,278.3178793280326,,0.0,0.20989542429628405,0.0,0.4731368577687761,0.0,,0.0,0.21415285413136032,0.0,0.5355598726904476,0.0,,0.0,0.43817633199685857,0.0,
1,76.724151,30.674408,0.7885972112245307,1.0,78.85972112245308,1.0,78.85972112245308,,0.0,0.3866837060702875,207.25552277565927,0.11469222577209798,698.7599474237741,0.0,0.0,0.3007625133120341,0.0,0.2631139510117146,0.0,,0.0,0.18966560170394034,0.0,0.24172949946751865,0.0,,0.0,0.3277870074547391,0.0,
1,76.68866,30.70407,0.9650269106665126,1.0,96.50269106665125,1.0,96.50269106665125,,0.0,0.23408495018353434,0.0,0.33604847637359436,288.04987490909235,,0.0,0.26637534230612364,0.0,0.3229214006875255,0.0,,0.0,0.31915748994930954,0.0,0.36096253568723413,0.0,,0.0,0.3308512497815067,0.0,
1,76.717025,30.708136,0.9293759891275858,1.0,92.93759891275857,1.0,92.93759891275857,,0.9339040308671572,0.19405839787644086,481.24896478934363,0.324759099669103,287.5682411420379,,0.0,0.20994145667430278,0.0,0.48579324388204065,192.83472466934322,,0.0,0.2986145958328788,0.0,0.5098360059634195,0.0,,0.0,0.4956910657794262,0.0,
1,76.725084,30.684377,0.6200727559285135,1.0,62.00727559285135,1.0,62.00727559285135,,0.6404898789685475,0.29933867330797964,213.9683028225253,0.07377242284521926,868.1968874905317,,0.0,0.11682596843132635,0.0,0.3036465520142698,219.6708409894519,,0.0,0.0,,0.2825278497627301,0.0,,0.0,0.32862720021539393,0.0,
1,76.726352,30.694305,0.3349056146570861,1.0,33.49056146570861,1.0,33.49056146570861,,0.3510788605476133,0.18569772002523832,189.05932743810635,0.20336454016814173,172.6352392886889,,0.0,0.08828294196892959,0.0,0.36115516447536705,99.37631686891586,,0.0,0.14808751556078512,0.0,0.41491447963029277,0.0,,0.0,0.3812605514912774,0.0,
1,76.720965,30.675272,0.8938925830509576,1.0,89.38925830509577,1.0,89.38925830509577,,0.9035319172998595,0.3407194364553374,265.18355591912274,0.12881497228127214,701.4183998168822,,0.9072873774488798,0.2566462423408778,353.51671981381276,0.22761869034221166,398.59968269074267,,0.0,0.14793881038722853,0.0,0.2066941769830353,441.9928303483071,,0.0,0.29090075444958524,0.0,
1,76.706071,30.686267,0.35609672589784624,1.0,35.60967258978462,1.0,35.60967258978462,,0.3628003115780462,0.11916731913023172,304.4461470024015,0.22397357179159624,161.9835361270329,,0.0,0.14494306396890153,0.0,0.1782530459746432,231.79697420888021,,0.0,0.20321836238513208,0.0,0.22328676803890055,0.0,,0.0,0.18759357701130477,0.0,
1,76.716966,30.691124,0.794025189270296,1.0,79.4025189270296,1.0,79.4025189270296,,0.7971671093196115,0.10499577263510733,759.2373381450442,0.26363044600570135,302.3805184103705,,0.0,0.032831286989442814,0.0,0.2622761928276956,309.90374522030856,,0.0,0.12156853942672444,0.0,0.39388565913223045,0.0,,0.0,0.2799188944505548,0.0,
1,76.704678,30.658433,0.9865152487929797,1.0,98.65152487929797,1.0,98.65152487929797,,0.9876226938360247,0.41873422075887784,235.85908313061742,0.31383413291726303,314.69575493765507,,0.0,0.38443299159054756,256.92028695388706,0.19903804217626064,496.2299339063983,0.0,0.0,0.326445240274459,0.0,0.22450596770131395,0.0,,0.0,0.3106583206894646,0.0,
1,76.70228,30.670065,0.8145747202313821,1.0,81.45747202313821,1.0,81.45747202313821,,0.0,0.33484806021539815,243.26696702599668,0.22869039516355044,356.1910501964151,0.0,0.0,0.2675594880623507,0.0,0.0,,,0.0,0.240814883025717,0.0,0.056852304119790205,0.0,,0.0,0.07381457607665719,0.0,
1,76.704665,30.674897,0.4254364386164168,1.0,42.54364386164168,1.0,42.54364386164168,,0.4575913328014506,0.2900472966075743,157.7643846894938,0.21320221851713228,214.6278476763036,,0.0,0.2214161761203171,230.86086596893276,0.05361870087447684,953.3302621100642,0.0,0.0,0.19613460818673653,0.0,0.13721460410357617,0.0,,0.0,0.0902854809622648,0.0,
1,76.707739,30.67142,0.18123306616566015,1.0,18.123306616566015,1.0,18.123306616566015,,0.19270506969686918,0.348980932646976,55.21936921746003,0.16546939188067203,116.45964701184018,,0.2522497149722719,0.2633980463363392,95.76749656304142,0.0920084615440152,274.15925746307596,,0.0,0.17909305532492473,172.27587222181168,0.07044307590120498,437.9907027092611,0.0,0.0,0.15005523106801724,0.0,
1,76.719086,30.677919,0.7694929331919369,1.0,76.94929331919369,1.0,76.94929331919369,,0.786468493254093,0.3057520999668933,257.22423274909687,0.11004519452122295,714.6777255252315,,0.7993476911272259,0.22810529476528876,350.42925765915373,0.20347543558433362,392.84726867972404,,0.0,0.09269111431057184,0.0,0.19503707182618202,412.591138436883,,0.0,0.2643225056396911,0.0,
1,76.720789,30.68214,0.8418287767582721,1.0,84.1828776758272,1.0,84.1828776758272,,0.856812073216563,0.24339744105576566,352.02180824089095,0.06983986481049329,1226.82378544328,,0.8574845691577531,0.1622435020519836,528.5170489496775,0.2619377162629758,327.3620085688119,,0.0,0.05180655025348032,0.0,0.2694938440492476,321.66542686958815,,0.0,0.32547678442101874,0.0,
1,76.686186,30.684043,0.9295291442478258,1.0,92.95291442478259,1.0,92.95291442478259,,0.9346189199042123,0.26406493344094945,353.9352642266729,0.3603283049325315,259.3798230974977,,0.9384779117547681,0.29235963486307365,321.0011916297212,0.22343606125024154,420.0207909607311,,0.0,0.29287687428240133,322.16661816765577,0.2974808735093842,317.1805669855895,0.0,0.0,0.15055645867200199,0.0,
1,76.722183,30.687605,0.5716126894698998,1.0,57.161268946989985,1.0,57.161268946989985,,0.5716126894698998,0.25216451096279074,226.68244920247588,0.18116042176461503,315.5284603016692,,0.5828477483285348,0.06989846106319152,833.8491856088403,0.26717178697147315,218.15467678507815,,0.0,0.0610696952205972,0.0,0.32268895266123065,180.62215750547472,,0.0,0.27823619793995463,0.0,
1,76.712171,30.668876,0.06337497047276774,1.0,6.337497047276774,1.0,6.337497047276774,,0.06337497047276774,0.3607296548106031,17.568550194755137,0.18052079714717165,35.106741978931424,,0.10981993297376691,0.2895649153155197,37.92584224304364,0.12464818188907717,88.1039188132678,,0.0,0.19889686855295527,0.0,0.10498890487972608,162.72918410104583,,0.0,0.18067676688904172,0.0,
1,76.700611,30.666119,0.12758030279556376,1.0,12.758030279556376,1.0,12.758030279556376,,0.12758030279556376,0.3184826483539526,40.058792356491146,0.20658156846299014,61.75783432413054,,0.0,0.29463068777521495,60.859088369595625,0.05582931432166073,321.1745528594047,0.0,0.0,0.22003433633885514,0.0,0.0,,,0.0,0.07852799328999792,0.0,
1,76.698059,30.669402,0.11689804070836407,1.0,11.689804070836407,1.0,11.689804070836407,,0.16583760869016628,0.3306793612502967,50.15057730338395,0.27053834358780243,61.2991143846285,,0.17346909659587478,0.2659831779658298,65.21807052706164,0.07097076353557841,244.4233201872104,,0.0,0.25058543501831687,96.46426699431306,0.07688606311791464,314.3943040941154,0.0,0.0,0.0,,
