Ward,x,y,fill_ratio_0,distance_from_0_0_0,fill_per_m_0_0_0_0,distance_from_0_1_0,fill_per_m_0_0_1_0,distance_from_0_2_0,fill_per_m_0_0_2_0,distance_from_0_3_0,fill_per_m_0_0_3_0,distance_from_0_4_0,fill_per_m_0_0_4_0,distance_from_0_5_0,fill_per_m_0_0_5_0,distance_from_0_6_0,fill_per_m_0_0_6_0,fill_per_m_0_0_1_1,fill_per_m_0_0_2_2,fill_per_m_0_0_3_3,fill_per_m_0_0_4_4,fill_per_m_0_0_5_5,fill_per_m_0_0_6_6,fill_ratio_1,distance_from_100_0_0,fill_per_m_1_100_0_0,distance_from_36_1_0,fill_per_m_1_36_1_0,distance_from_214_2_0,fill_per_m_1_214_2_0,distance_from_53_3_0,fill_per_m_1_53_3_0,distance_from_207_4_0,fill_per_m_1_207_4_0,distance_from_101_5_0,fill_per_m_1_101_5_0,distance_from_291_6_0,fill_per_m_1_291_6_0,fill_per_m_1_36_1_1,fill_per_m_1_214_2_2,fill_per_m_1_53_3_3,fill_per_m_1_207_4_4,fill_per_m_1_101_5_5,fill_per_m_1_291_6_6,fill_ratio_2,distance_from_125_0_0,fill_per_m_2_125_0_0,distance_from_238_1_0,fill_per_m_2_238_1_0,distance_from_80_2_0,fill_per_m_2_80_2_0,distance_from_212_3_0,fill_per_m_2_212_3_0,distance_from_50_4_0,fill_per_m_2_50_4_0,distance_from_270_5_0,fill_per_m_2_270_5_0,distance_from_38_6_0,fill_per_m_2_38_6_0,fill_per_m_2_238_1_1,fill_per_m_2_80_2_2,fill_per_m_2_212_3_3,fill_per_m_2_50_4_4,fill_per_m_2_270_5_5,fill_per_m_2_38_6_6
1,76.727591,30.703045,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,,,,,,,1.0,0.386808981119238,258.52553813680436,0.43630719510120775,229.19631196272974,0.582616091171968,171.639612285414,0.442855927878891,225.80707111443988,0.4115580881102229,242.979066355314,0.1329137608436809,752.3675454312772,0.2604269433577139,383.98484700042457,,,,,,,1.0,0.34994046606565743,285.7628931123317,0.5103418948800816,195.94707195947072,0.4532233373022623,220.64177143929444,0.5374298350059534,186.07080122169296,0.23015819016839598,434.4837779912793,0.3000085048477632,333.32388377037563,0.2719765266201735,367.678789205416,,,,,,
1,76.729384,30.700394,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,,,,,,,1.0,0.3890332507051885,257.04743699602307,0.4387725446619369,227.9085171043404,0.5445251730917172,183.646238854703,0.4773741345414138,209.4793009597479,0.40537652790836826,246.68423827095413,0.16585178220360713,602.9479977323094,0.2534832036926233,394.5034564154443,,,,,,,1.0,0.351978801606975,284.1080188450143,0.5046585178220361,198.15379403794037,0.4557825455167108,219.40287311053598,0.5318830669287974,188.01124949779026,0.25526968116933074,391.7425663005625,0.29327292931019744,340.9793063246867,0.27362167706641594,365.4681203336353,,,,,,
1,76.724219,30.700283,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,,,,,,,1.0,0.3906997891952218,255.95099553543088,0.3865415616087298,258.70439283117327,0.6035547472409374,165.68505252777058,0.40822551977844834,244.96263745165143,0.3145041954284297,317.9607822521291,0.17105774397553009,584.5979122366133,0.21226801140825857,471.10254313198584,,,,,,,1.0,0.354862976894143,281.79890975166563,0.43286901169759845,231.01676788510753,0.45338734344645143,220.56195755233026,0.4705575993055843,212.5138349642487,0.19813995783904437,504.69375834445924,0.2507502170049188,398.8032440986417,0.27720414996073245,360.7449600381725,,,,,,
1,76.695912,30.71134,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,,,,,,,1.0,0.46977562367760667,212.86757966953834,0.23773557053584607,420.6354134326814,0.5179230428578459,193.07887798969193,0.12843207203660875,778.6217135194676,0.18199207794124883,549.4744668626854,0.1983036461152389,504.27716261902543,0.27858829897160853,358.95262065615753,,,,,,,0.0,0.44311248339319986,225.67633219049733,0.31367785267923043,318.79840781191785,0.4238116911873247,235.95384950293882,0.17481424986468533,572.0357469565829,0.14286153619052305,699.9784733284539,0.15357599763814397,651.1434178381193,0.2886446390788761,346.4467599991477,,,,,0.0,
1,76.707991,30.713578,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,,,,,,,1.0,0.39933956566266643,250.4134541090598,0.23744780861847117,421.14517957366803,0.531610251831622,188.10773429492326,0.15268769202489432,654.9316364261758,0.17529739240040965,570.4591416373305,0.10958220634962318,912.5569134914929,0.27616134030093753,362.10716493129837,,,,,,,0.0,0.370873926630078,269.63340590869666,0.31585305007746645,316.6029265048221,0.43331976576245373,230.77645632906598,0.20218744255665558,494.59055782843035,0.12011895696016386,832.5080614308356,0.09655733830519156,1035.6540658145227,0.2890417793650377,345.9707458889797,,,,0.0,,
1,76.710479,30.655046,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,,,,,,,1.0,0.4605896790629757,217.11298482293424,0.3444309814521391,290.33392866807384,0.15189983533724796,658.3285609097603,0.5151396526547986,194.12211714754415,0.42333240128001987,236.22099252887904,0.5429583372168888,184.1761939094311,0.28879982601671483,346.2605964112053,,,,,,,1.0,0.4263584677043527,234.5444211262679,0.3880013670115264,257.73105071825506,0.25241867834840154,396.1671959234916,0.5005685525212041,199.77283729937068,0.44441544723024823,225.01468079751686,0.5862304657159723,170.5813768615189,0.28953925497871813,345.37631177972827,,,,,,
1,76.68913,30.720583,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,,,,,,,1.0,0.5845739920737306,171.06474348141595,0.26822054089234454,372.82752345256404,0.5093906535104541,196.31298554626449,0.1414060411654638,707.1833648393194,0.19200864683937102,520.8098783366625,0.2596027567611543,385.2039217441913,0.28327115512011436,353.01864730137237,,,,,,,1.0,0.520896528479946,191.9767065674539,0.31642318375695877,316.0324689634907,0.4204525644154667,237.83895845426653,0.18522134281696362,539.8945849281546,0.22822309775344887,438.16774456383354,0.2173913043478261,459.99999999999994,0.29353346582522694,340.67665749411043,,,,,,
1,76.696064,30.715001,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,,,,,,,1.0,0.518115676652262,193.00709186438283,0.244018408652555,409.8051477025438,0.522168509973388,191.50905902980713,0.13367635928611538,748.0754303456464,0.18880465831685345,529.6479487925516,0.20438121047877145,489.2817679558011,0.2846627114919798,351.2929370899266,,,,,,,1.0,0.45685319465807267,218.888695907761,0.3194841182646061,313.0046042450757,0.4287519226543617,233.2351057014734,0.18167557801704143,550.4317151016295,0.1494116067286799,669.2920462437191,0.1600441905319954,624.8274283970864,0.29453844087990433,339.5142572944297,,,,,,
1,76.697373,30.717857,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,,,,,,,1.0,0.530819194872234,188.38806314091485,0.2553546745605558,391.61217695384545,0.5206297170676811,192.07509045627555,0.14478721972819905,690.6686942930764,0.18658487357952805,535.9491264299998,0.21643771941627626,462.02667570927997,0.28263874448018983,353.80853457976286,,,,,,,1.0,0.46943156658634144,213.0235951689185,0.31753128402099057,314.9295991679026,0.4270222994214138,234.17980778871083,0.1794473462098323,557.266530334015,0.1476740345683845,677.1671153447919,0.1720101283164732,581.3611150618689,0.3059779085271128,326.8209802510594,,,,,,
1,76.681942,30.714258,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,,,,,,,1.0,0.5453533153357704,183.3673642167751,0.26525945279442037,376.989392636278,0.5147773752165954,194.25873166613908,0.167062287138985,598.5791390297828,0.21810547585809809,458.4937613627873,0.29780715810514996,335.78776492904825,0.3034128376579992,329.58394500340154,,,,,,,1.0,0.515429198420415,194.0130677626726,0.33440159913959333,299.04163214918054,0.4295949461974264,232.77741250252882,0.21176649520095164,472.21823218591294,0.2541784583294857,393.42437064580935,0.2569975936860059,389.1087016253461,0.3102189582778831,322.3529617761902,,,,,,
1,76.705889,30.715948,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,,,,,,,1.0,0.42657114729672196,234.42748210637936,0.2596849723286505,385.08196721311475,0.562699553001277,177.71473154124408,0.1414830779054917,706.7983074753174,0.19940666240953597,501.4877576889719,0.1329887718177948,751.9431801130395,0.30387265857811835,329.0852176958606,,,,,,,0.0,0.39773573861217537,251.42321972104227,0.341820987654321,292.5507900677201,0.4609275223499361,216.9538488180795,0.19163739889314602,521.8188129121833,0.16304145381013196,613.3409489616907,0.08461047254150703,1181.8867924528302,0.3147416453810132,317.7209036921191,,,,,0.0,
1,76.664354,30.708365,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,,,,,,,1.0,0.625025755747211,159.99340680041445,0.21793286825812658,458.8568984535038,0.4333146910782092,230.77915902452278,0.21243830885310885,470.72489203981246,0.22547316987019103,443.5117493472585,0.3657414221097146,273.41721214722605,0.3706570904345608,269.7911427588215,,,,,,,1.0,0.5712673789970467,175.04937911134775,0.2594609444755149,385.41446074723945,0.3578626163914481,279.4368436925945,0.18044721788871554,554.1786743515851,0.32611191240102433,306.6431988446611,0.33032113737379687,302.7356977365888,0.3148578773339613,317.60361483328137,,,,,,
1,76.722244,30.707777,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,,,,,,,1.0,0.4775232591467902,209.41388316597178,0.3408036316030026,293.4241032868118,0.602065241809914,166.09495625321668,0.3615180224496278,276.6113825319277,0.30528550070106675,327.56223197746704,0.050492296012828355,1980.500153421295,0.30859329609804087,324.05110954915153,,,,,,,1.0,0.39977070083430816,250.14339417897142,0.4165575688091162,240.06285682405667,0.48350362927902457,206.8236802050789,0.4199350835470102,238.13204449445664,0.1701306850312575,587.7834441307714,0.20751574495115774,481.8911452889353,0.32227378010519875,310.2951781164367,,,,,,
1,76.698487,30.722642,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,,,,,,,1.0,0.5725433758012913,174.65925592108556,0.2768826760547229,361.1638020294057,0.5381810258821371,185.8110843578871,0.17322798527573594,577.2739308883887,0.22502092817907643,444.4031086762644,0.25878123459055313,386.42678306339036,0.31506943568455215,317.3903548680619,,,,,,,1.0,0.5409561597651458,184.85786360842005,0.34778046626836234,287.53771329651306,0.4503514787335298,222.0487879405174,0.21832391087462588,458.03503427265804,0.20684494799490846,483.4539154539154,0.21716569384080825,460.47788778877884,0.32434090570278545,308.3175703148479,,,,,,
1,76.724151,30.674408,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,,,,,,,1.0,0.27813418530351436,359.53868774122407,0.5002854100106496,199.88590112566203,0.3117955271565495,320.7230100827937,0.5387603833865815,185.61127188196784,0.44126091586794464,226.62328886142913,0.5282641107561236,189.29925006047898,0.3098785942492013,322.70702738370176,,,,,,,1.0,0.23119914802981895,432.5275454176954,0.5480298189563365,182.47182277497086,0.2873439829605964,348.0149435170635,0.6029989350372736,165.83777215762183,0.393150159744409,254.35574047588088,0.5952119275825346,168.00738588380116,0.33566773162939295,297.91365263077745,,,,,,
1,76.732203,30.688969,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,,,,,,,1.0,0.23128339856665414,432.36998686345726,0.5103658427608886,195.93787754101518,0.45566815005451,219.4579541888924,0.5507122048862438,181.58304666709935,0.44845674047861595,222.98694829132214,0.29168230479152146,342.83876106736926,0.24882490661805443,401.8890285509068,,,,,,,1.0,0.19254552928350577,519.3576832041584,0.5604435865815952,178.4300907250028,0.3846889353564598,259.9502892053242,0.6180991189033652,161.78634937616565,0.32095687451968613,311.5683381128714,0.36340321341125587,275.17643298005754,0.3377030722213286,296.11812336270543,,,,,,
1,76.710537,30.716773,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,,,,,,,1.0,0.4364215736126648,229.13624359173528,0.28898606732431603,346.0374436936938,0.592901454286586,168.66209262435677,0.1952066171734635,512.2777160322312,0.22492287874165226,444.5968349660889,0.13718431133258754,728.9463279628349,0.3365673412658056,297.11736029974617,,,,,,,0.0,0.4070307468049764,245.6816856833514,0.3700803417064985,270.21159659247047,0.49126411064781855,203.55649401730633,0.23716736160547813,421.64317772505075,0.16781585816468353,595.8912411118295,0.04705922234652022,2124.9819910675697,0.3422692294654056,292.16766040053085,,,,,0.0,
1,76.717864,30.65906,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,,,,,,,1.0,0.32949346341766544,303.4961572917158,0.4145428276253136,241.22959881574758,0.2482425409944305,402.83184179235246,0.627939131718154,159.2511040463143,0.5833909443283594,171.411642522369,0.6627154586482519,150.89432228421398,0.34499794153972824,289.85680190930793,,,,,,,1.0,0.5169531680868747,193.4411203437965,0.4554867675959514,219.54534602135135,0.2995098534220931,333.87883188962087,0.619674219532846,161.37511751801944,0.5395340888788771,185.34510063635577,0.7237546315356113,138.16837315130832,0.34591453894373797,289.08874517201116,,,,,,
1,76.700787,30.725808,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,,,,,,,1.0,0.46212694361950796,216.39075881785192,0.317313881141386,315.14536849222446,0.5524678462945608,181.00600907492944,0.21305005702413082,469.3732608983702,0.2460337176345713,406.4483557840145,0.17191928544811935,581.6683087027914,0.339005634661638,294.980347744987,,,,,,,0.0,0.4054585078873971,246.63436098810814,0.3669135830350388,272.5437395171342,0.46605652728689356,214.5662471077083,0.23977800110660688,417.0524382490758,0.21640939938346188,462.08713801200105,0.13090707889655484,763.9006296903303,0.36184916270508927,276.3582462162584,,,,,0.0,
1,76.733171,30.68394,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,,,,,,,1.0,0.2032906391148292,491.90656508052376,0.5484367609278341,182.33642805201833,0.4071377560957513,245.6171123969201,0.5903209949824245,169.39936212666345,0.522013336919524,191.5659867813233,0.4358149154617375,229.4552032347308,0.27839660177516434,359.19978678748714,,,,,,,0.0,0.17670954637779282,0.0,0.6297381771640033,158.79615310976598,0.4088350135873346,244.59744561148793,0.6592686025913319,151.68324353220882,0.4318082748258688,231.5842604922892,0.5144081394162546,194.3981681811626,0.36923233878372486,270.83218206023463,,,,,,
1,76.734448,30.696438,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,,,,,,,1.0,0.3397358943577431,294.3462897526502,0.5559630102040816,179.86808144536855,0.5962822629051621,167.70581018591338,0.5983174519807923,167.13535543537895,0.5712128601440576,175.06608652819966,0.31855867346938777,313.9139139139139,0.3309480042016807,302.16226939099386,,,,,,,1.0,0.21329156662665066,468.8417905197432,0.6801470588235294,147.02702702702703,0.41903323829531813,238.64455336959196,0.7100183823529412,140.84142394822004,0.3492928421368548,286.2927261498805,0.41293704981992796,242.167662222626,0.3747467737094838,266.84686037490303,,,,,,
1,76.708514,30.719551,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,,,,,,,1.0,0.4699751057499646,212.77722750958185,0.32326094436236313,309.3476083145505,0.64709533350874,154.5367348853696,0.2011711766412327,497.08910426238305,0.2329670033124869,429.2453376578247,0.17220884184392857,580.6902765807412,0.3521085902028645,284.0032955242183,,,,,,,0.0,0.4407226753560417,226.90005663814352,0.426386555755699,234.52897060219615,0.5245468099603985,190.64075522173067,0.2520391021878605,396.7638320083514,0.20268911871656312,493.36639595260283,0.07972906420557657,1254.2477576578103,0.37628772086057194,265.7540877796902,,,,,0.0,
1,76.728938,30.692466,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,,,,,,,1.0,0.3493258129902177,286.2657046268732,0.5525160835463118,180.99020639933647,0.570617784436415,175.248656329153,0.5923151493786905,168.82904329712838,0.49146029787609063,203.47523580676398,0.329435092976117,303.5499317835264,0.2029435092976117,492.7479590064269,,,,,,,1.0,0.2270467965100908,440.43783720839957,0.6019035868511501,166.1395648481654,0.42384771305190794,235.93379631554876,0.6587644311271702,151.79933110367892,0.35830616021855993,279.0909314509187,0.3131312241121001,319.35492949818473,0.38223318938926587,261.62040025823114,,,,,,
1,76.728325,30.672599,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,,,,,,,1.0,0.21552429249141175,463.98481973434536,0.5596179362742425,178.6933432937623,0.5085155497391715,196.65082031668874,0.6006507079629932,166.48611027053198,0.6210716687569297,161.01201363789346,0.5894541687114891,169.64847363552266,0.3823636330588727,261.5311482423407,,,,,,,1.0,0.2725793845538652,366.86560197379384,0.7266299507424978,137.62163243865223,0.4269316756638857,234.22951657193948,0.7555755493756475,132.34943889149497,0.44533507824854135,224.5500183665973,0.7578475743860988,131.9526556260418,0.3840176672664813,260.40468583599574,,,,,,
1,76.69422,30.726219,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,,,,,,,1.0,0.5130938051902764,194.89613592765141,0.3715873426549827,269.1157327520964,0.6030912179263642,165.81239624717887,0.2491816371756077,401.3136807891114,0.2978221987243664,335.770806972484,0.22398956095256306,446.4493772599438,0.39044062229321574,256.12089083523006,,,,,,,1.0,0.45664645601088893,218.98779391296853,0.41824246037549073,239.09576256370948,0.5170084479791219,193.42043711447872,0.29159026738810084,342.9469745192215,0.2506158813008313,399.01701153552676,0.18313328908737075,546.0503685503686,0.40037346592123463,249.7668015284334,,,,,,
1,76.703089,30.729861,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,,,,,,,1.0,0.5037042063252176,198.52921366202528,0.3671574765749817,272.36269551922845,0.6658318580249579,150.18806744487676,0.25564266900248594,391.1710059599932,0.2846039490972347,351.36546881095836,0.23144349928753402,432.070895522388,0.41027554853713155,243.7386297003503,,,,,,,1.0,0.7203123747015971,138.82865755489328,0.4407604572119448,226.8806068324633,0.5537803877542209,180.57699805068225,0.30215343618340296,330.9576791948227,0.2593129483755159,385.6344259955278,0.18290945204887948,546.7186024551464,0.41821445534904667,239.11177320864923,,,,,,
1,76.738465,30.69128,1.0,0.9853677212116684,101.48495617152335,0.9853677212116684,101.48495617152335,0.9853677212116684,101.48495617152335,0.9853677212116684,101.48495617152335,0.9853677212116684,101.48495617152335,0.9853677212116684,101.48495617152335,0.9853677212116684,101.48495617152335,,,,,,,1.0,0.27420348858925037,364.6926613315171,0.6355283307810107,157.34939759036146,0.5431591528778994,184.10810067391006,0.6776883427333508,147.5604547020324,0.5957120980091883,167.866323907455,0.4070051917977066,245.6971115240783,0.3564972173458335,280.5070983288805,,,,,,,1.0,0.18503716430732453,540.4319741622932,0.7041702461435028,142.01111243717762,0.5042019945467449,198.33320986739758,0.7339110297687969,136.25629803043412,0.4375957120980092,228.5214348206474,0.5218223583460949,191.63609684519443,0.45510402270944605,219.7299848167754,,,,,,
1,76.733428,30.670581,1.0,0.960961072479645,104.06248792363876,0.960961072479645,104.06248792363876,0.960961072479645,104.06248792363876,0.960961072479645,104.06248792363876,0.960961072479645,104.06248792363876,0.960961072479645,104.06248792363876,0.960961072479645,104.06248792363876,,,,,,,1.0,0.15959076434599354,626.6026759744036,0.6376296268788355,156.8308556951704,0.5209491890486757,191.95730044731164,0.6795465728370764,147.15694846712933,0.5733105567573088,174.42553398215472,0.592602564221589,168.7471604706177,0.39113198963913365,255.66816995015427,,,,,,,1.0,0.25575371589316054,391.0011616088282,0.689656773091456,144.99966345830248,0.5020842423848562,199.1697638727094,0.7495474083908165,133.41384264764167,0.5208842015355621,191.9812497772074,0.6662705523010223,150.08917871972798,0.458245522824543,218.2236268968172,,,,,,
1,76.736689,30.682809,1.0,0.936280631643216,106.80558437324007,0.936280631643216,106.80558437324007,0.936280631643216,106.80558437324007,0.936280631643216,106.80558437324007,0.936280631643216,106.80558437324007,0.936280631643216,106.80558437324007,0.936280631643216,106.80558437324007,,,,,,,1.0,0.20812403444990243,480.4827095741843,0.638923579311557,156.51324076621253,0.5406618007567138,184.95850799897337,0.6807000989833394,146.90757376024354,0.5748341797796465,173.9632115096799,0.4125385063691616,242.40161453077698,0.4321779109890009,231.38618947728924,,,,,,,0.0,0.1185117346136412,0.0,0.6907649469467804,144.76704476972316,0.5088206181370781,196.5329163863789,0.7504509754946854,133.25320809141675,0.44284405961202233,225.81312276743748,0.48593418995550375,205.78918311789678,0.46018002016669907,217.30626193587295,,,,,,
1,76.726063,30.663494,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,,,,,,,1.0,0.2716495236809464,368.1213890787103,0.6398707314809347,156.2815660728179,0.5064929585783838,197.43611101855862,0.6779678178765199,147.49962662418477,0.61099626201345,163.6671223985306,0.6675807717296837,149.7946079856415,0.38936656738079367,256.82739191678405,,,,,,,1.0,0.37336832246251467,267.83204140206556,0.7090023879236877,141.04324851831575,0.5166774952958748,193.54433067136998,0.7358770767763875,135.8922612973134,0.5337642283968848,187.34863574567643,0.7379865499987344,135.5038245618047,0.4768337650721862,209.71669232538795,,,,,,
1,76.724498,30.659777,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,,,,,,,1.0,0.28038715486194477,356.64971902595664,0.6468920901694011,154.58528790143822,0.35647592370281445,280.5238540692236,0.6845404828598106,146.08339828526888,0.5891356542617047,169.74019358125318,0.6742697078831532,148.3086053412463,0.3969171001734027,251.94177816050913,,,,,,,1.0,0.36674669867947174,272.6677577741408,0.693610777644391,144.17307692307693,0.5251767373616113,190.41208965648613,0.7473989595838335,133.79734975237585,0.5420584900626917,184.48193660509682,0.7413548752834467,134.888166698528,0.48581099106309183,205.84137007928067,,,,,,
1,76.737485,30.676334,1.0,0.9127826143754258,109.55511030238596,0.9127826143754258,109.55511030238596,0.9127826143754258,109.55511030238596,0.9127826143754258,109.55511030238596,0.9127826143754258,109.55511030238596,0.9127826143754258,109.55511030238596,0.9127826143754258,109.55511030238596,,,,,,,1.0,0.1753585458481464,570.2602032671739,0.6748406722093143,148.18312546666297,0.49036568410641135,203.9294413152687,0.7169797236141049,139.4739581977667,0.6059401506032528,165.0328005174166,0.42099860967257324,237.53047564165078,0.3608412880590469,277.1301492074164,,,,,,,0.0,0.08664819117468671,0.0,0.7143203724957777,139.99320732041852,0.49727066595750635,201.09772573744652,0.7440304565685972,134.4031001918808,0.47852457333743903,208.9756839498469,0.5228377609196689,191.26392061679041,0.49454599744329053,202.20566037735847,,,,,,
1,76.739442,30.680772,1.0,0.8345760536382291,119.8213147430514,0.8345760536382291,119.8213147430514,0.8345760536382291,119.8213147430514,0.8345760536382291,119.8213147430514,0.8345760536382291,119.8213147430514,0.8345760536382291,119.8213147430514,0.8345760536382291,119.8213147430514,,,,,,,1.0,0.1533908109066651,651.9295348197082,0.6704018645026727,149.16426295171996,0.49341766379841756,202.66805859802847,0.7085279042077975,141.1377017138226,0.5980088327436394,167.22161032505858,0.39457706695489897,253.43591499561282,0.37620225800731283,265.8144598325514,,,,,,,0.0,0.04869831029445294,0.0,0.6960894420847301,143.6596993922337,0.5471150029977285,182.7769288944452,0.7229845553650895,138.3155411245299,0.4885621880884626,204.68223378329327,0.486738218082636,205.4492461962839,0.5072409920370199,197.14494997419632,,,,,,
1,76.738767,30.665791,1.0,0.8461958485566307,118.1759520217117,0.8461958485566307,118.1759520217117,0.8461958485566307,118.1759520217117,0.8461958485566307,118.1759520217117,0.8461958485566307,118.1759520217117,0.8461958485566307,118.1759520217117,0.8461958485566307,118.1759520217117,,,,,,,1.0,0.15306540330027704,653.315496799916,0.6865780704219697,145.64986023882204,0.5856586501786646,170.74792623568933,0.7228409684024572,138.34301647429987,0.6309471232986711,158.49188673242125,0.5275946521058337,189.53944965298916,0.44927931906692903,222.5786849207342,,,,,,,1.0,0.19822539848235435,504.4762213400308,0.7315774681816357,136.69092385875948,0.5693419520616694,175.64136919453338,0.7833861966515437,127.65095993193862,0.5539005098968162,180.5378370542186,0.5926526679246799,168.73289434463322,0.5314249006303449,188.17334280231486,,,,,,
